AuthorID,Author,Date,Content,Attachments,Reactions
"336938667971051531","sinforge.","2025-05-06T21:47:50.7810000-07:00","*Aillig looks up from their study of the door.* ""There is a magical glyph that was laid as a trap here, but we have found it out. Who has the steadiest hands? I believe that Darius and I can lead them to disable it and allow us to open the door safely.*","",""
"697804343050764289","justjohn4242","2025-05-07T06:03:53.0320000-07:00","""If that door blows... it will be loud. Let's try to avoid that. I've got no skill in opening locks, Ra and Cala you seem the most nimble.""","",""
"697804343050764289","justjohn4242","2025-05-07T06:18:45.8410000-07:00","""Cala, why don't you stand back. It's already been a long day for you. Ra, want to disable this glyph? May the balance Guide you.""

*Darias touches Ra on the shoulder and then steps back, maintaining his concentration to guide*","",""
"705249468928360609","eiger415","2025-05-07T06:31:51.9120000-07:00","** “Very well.  I’m ready.”**","",""
"336938667971051531","sinforge.","2025-05-07T07:20:28.0430000-07:00","""Let me tell you what I see..."" *Aillig begins and goes on to explain the structure of the rune and it's supporting structures.* ""I will be right here and will tell you of anything I see as you go""","",""
"261302296103747584","Avrae#6944","2025-05-07T07:20:35.0720000-07:00","","",""
"353773001822437378","foxbitten","2025-05-07T07:24:36.4460000-07:00","*Cala backs away, still watching closely*","",""
"261302296103747584","Avrae#6944","2025-05-07T08:03:58.6750000-07:00","","","🎉 (2)"
"705249468928360609","eiger415","2025-05-07T08:11:04.9450000-07:00",">>> *With slow, practiced hands, Ra’vek slides his tools along the carved grooves Aillig points out on the door.  He brushes away the fine silver powder and chips delicately at the etched runes.*

*The air hums softly as the glyph resists - then fizzles. A faint shimmer ripples over the door and the rune vanishes from sight.*

***The trap is disabled. The door is safe!***","","🎉 (1)"
"705249468928360609","eiger415","2025-05-07T10:09:52.4000000-07:00","*Ra’vek opens the door - it wasn’t locked.*","",""
"705249468928360609","eiger415","2025-05-07T10:13:10.9180000-07:00","> *Inside Ra’vek sees a mostly empty room.  There is a stone console table ahead that holds a mirror.  Off to the left is small table with some sort of… orb.*","",""
"705249468928360609","eiger415","2025-05-07T10:13:28.1510000-07:00","https://cdn.discordapp.com/attachments/1309741415999340576/1369721365774602360/image0.jpg?ex=681ce3ed&is=681b926d&hm=b856dd552c2e6ca26efc19d68d59dbd176f4e13fc1c8af2ccbfadddca3bf4f1c&","",""
"705249468928360609","eiger415","2025-05-07T10:16:18.3140000-07:00","*Ra walks into the room and turns around with a surprised look upon his face.*
** “Umm… everyone- come take a look at this.”**","",""
"697804343050764289","justjohn4242","2025-05-07T10:17:31.6380000-07:00","*Darias hear's the all clear and come into the room, stooping his head in the doorway. He glances at the mirror and then the orb.*","",""
"705249468928360609","eiger415","2025-05-07T10:22:40.5610000-07:00","> *Glancing at the mirror, Darias is just as surprised as Ra’vek. This is no ordinary mirror, it shows no reflection!  And you swear…. Was that a shadowed figure in it?  You gather that something deeply magical is etched into its ice-veined runes.*","",""
"705249468928360609","eiger415","2025-05-07T10:23:00.4920000-07:00","https://cdn.discordapp.com/attachments/1309741415999340576/1369721916411215944/image0.jpg?ex=681ce471&is=681b92f1&hm=3f03dc7ecc081ba3380de74101c69d158123757bd73d0f1da0d8bc20d490bcec&","",""
"705249468928360609","eiger415","2025-05-07T10:24:48.4930000-07:00","> *Looking at the orb is no less surprising.  There you see a twisted, frozen eye encased in a cracked, ice-like orb and veined with dark, pulsating tendrils of shadow.  This must have been the hag’s scrying focus, plucked from the skull of a long-dead, tortured soul.*","",""
"705249468928360609","eiger415","2025-05-07T10:25:01.8680000-07:00","https://cdn.discordapp.com/attachments/1309741415999340576/1369713796041539686/image0.jpg?ex=681cdce1&is=681b8b61&hm=9a115380ed2df60b697309520c43a242c3e143c1e615cd2f52bf4bfc7ce7964b&","",""
"697804343050764289","justjohn4242","2025-05-07T10:26:48.3690000-07:00","""uh whoa. these are interesting, and creepy. Cala? I think it's time for some identify magic... maybe before we touch them.""","",""
"353773001822437378","foxbitten","2025-05-07T10:34:11.4350000-07:00","*The Ratkin creeps forward, eyeing yet another horror before him. He raises his paws and taps into the Twisting Treetops of his Fey side, calling magic to magic. Cala closes his eyes, whiskers twitching during the communing process to identify the orbed eye*","",""
"353773001822437378","foxbitten","2025-05-07T14:40:28.7940000-07:00","*It doesn't work*
""I think I have to touch it...magic is tricky to pin down""","",""
"697804343050764289","justjohn4242","2025-05-07T14:41:00.7380000-07:00","""ew. that seems unpleasant. good luck!""","",""
"697804343050764289","justjohn4242","2025-05-07T14:41:17.9580000-07:00","*Darias gives you a thumbs up and a cheesy grin*","",""
"697804343050764289","justjohn4242","2025-05-07T14:42:26.5950000-07:00","*Darias does try to understand the mirror himself first, Pandora ready with ingenuity for either Darias or Cala*","",""
"261302296103747584","Avrae#6944","2025-05-07T14:48:50.4780000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-07T14:49:34.4740000-07:00","*Darias peers at the edges of the mirror and the scroll work.*","",""
"261302296103747584","Avrae#6944","2025-05-07T14:49:47.7510000-07:00","","",""
"353773001822437378","foxbitten","2025-05-07T14:50:12.9360000-07:00","*Cala sniffs it and tries his best to understand the strange unblinking thing without touching it*","",""
"705249468928360609","eiger415","2025-05-07T14:56:29.4310000-07:00",">>> *Cala: You study the orb and your fey skin tingles with residual magic..  old magic.., twisted magic.  Whatever it is will require a closely connection.  You are certain of two things though:*
- *the orb is still magically active*
- *that eye in the middle is watching everyone in the room*","",""
"705249468928360609","eiger415","2025-05-07T15:59:24.5270000-07:00",">>> *Darias: As you step up to the mirror, it shimmers. Where a reflection should be is just a shadow of a form.*

*And then it moves… not at all connected to you.*

*Whispers call out from within the mirror.*

“I held her… as long as I could…”
“Where was I taken? No sky, no stars…”
“She sensed the ring… she doesn’t like it.”
“You want the ring don’t you… it won’t matter.”
“You’ll die like the rest of us!”

(How do you respond ?)","",""
"697804343050764289","justjohn4242","2025-05-07T16:11:40.5120000-07:00","*Darias does NOT look into the mirror. If it’s already got voices he doesn’t want to become one of them.*

*Darias fishes out the melted holy symbol and holds it up towards the mirror*

“how many are you? Is this anyone’s?”","",""
"353773001822437378","foxbitten","2025-05-07T17:28:34.3960000-07:00","*Cala grits his teeth and touches the orb, reaching to try and grab the eye!*","",""
"697804343050764289","justjohn4242","2025-05-07T19:27:39.9610000-07:00","“Hey, everyone, I hear voices in the mirror! Don’t look in it! They might be people trapped”

*Darias whispers quickly!*","",""
"705249468928360609","eiger415","2025-05-08T21:46:14.7330000-07:00",">>> ***Darias**: The surface of the mirror stirs - just faintly - as the melted holy symbol is held aloft. One shadow, thin and wavering like smoke, leans forward from the depths. Its voice is barely more than breath.*

**“…not mine…**”
*there’s a long pause.*

** “She is no longer...”**
*Another long silence.  The voice speaks faintly*

** “Set me free. Come forward and place your hand on the glass…”**

(What do you do?)","",""
"705249468928360609","eiger415","2025-05-08T22:03:20.3480000-07:00",">>> **Cala**: *While Darias is busy with a mirror, you’re focused on the orb.  With some hesitation, your fingertips graze the orb’s icy surface.  Your finger tips prickle and a chill shoots up your arms.  It isn’t a natural chill. It’s not even elemental.*

***It’s personal.***

*The eye within the orb shifts slightly, as it senses your touch. Your stomach lurches.  Your nerves are on edge.*

*As the Identify spell unfolds, your magic brushes against a weave not of this world, but of the Feywild - twisted and spoiled. This is definitely the hag’s and she must use it as her scrying focus.  But there’s something more… something twisted.*

***The eye was definitely someone’s.***

*And you are certain… this orb holds just one of two desecrated eyes. There must be another...*

*You should pull away.*

*Every part of your body tells you to.*

*But you don’t…*

*Something ancient curls around your mind - not a command, but an invitation. It wants you to see.*

***And you want to see it back.***

(roll an insight check)","",""
"697804343050764289","justjohn4242","2025-05-09T07:41:25.3900000-07:00","*Darias is conflicted between pity and caution. Hags are well known for trickery but this feels like a real soul, perhaps a real person.*

""Aillig, can you help? The voices seem like trapped souls, and one is asking me to help release it! Can you help me understand this mirror??""

*and to the wisp of a voice* ""I wish to help you, but I know hags use trickery. What can you tell me about this mirror so I know I can trust you, so i can release you?""","",""
"336938667971051531","sinforge.","2025-05-09T07:48:50.9690000-07:00","*Aillig step beside Darias and places a hand on his shoulder* ""We shall listen and decide together if things are as they claim to be.""","",""
"705249468928360609","eiger415","2025-05-09T07:59:32.4610000-07:00",">>> **Cala**: *You feel something stir deep within the orb - restless, reaching - but you can’t tell why. Whatever lingers there slips past you.*

*You know that powerful magic is needed to fully utilize this orb - to allow the hag to see and hear across distances - yet the twitching of the eye tells you something’s already activated.*

(Do you continue to investigate the orb?)","",""
"705249468928360609","eiger415","2025-05-09T08:57:16.1760000-07:00",">>> **Darias**: *You hear back*

**“…You are right to fear. She lied to many… stole truth like breath.”**

**“She trapped us beside the things we died with… made them our punishments.”**

**“Break the bond and free my soul… there’s not much time…”**","",""
"697804343050764289","justjohn4242","2025-05-09T09:01:15.2020000-07:00","*Darias listens to all the words, repeats them to Aillig.*

""Aillig, this entity wants me to put my hands on the mirror, to free it. It says it knows the one who owned this holy symbol, and they are gone now. It says to break the bond and it has not much time left.

I don't trust the reflection, and I'm not looking at myself in the mirror. That seems dangerous. But should I trust it and put my hand on it!?""","",""
"353773001822437378","foxbitten","2025-05-09T09:19:27.1760000-07:00","*Cala struggles with his preternatural thirst to tempt fate,  and ends up spiraling deeper after the tails of the Fey magic he senses. He yearns to see what he assumes Snæbjörg sees and, he craves that understanding. One cannot be owned without forming connection with that ownership on some twisted level, and his inihibitions are low. After all, if his visit to the brink of death had taught him anything, it was that fear got you nowhere good. The Ratkin unfurls his antennae and follows the Twisting Treetops into the orb*","",""
"705249468928360609","eiger415","2025-05-09T12:32:36.3000000-07:00",">>> @Cala | Foxbite  *As your hand remains on the orb, the eye within begins to twitch and dilate, as if focusing. Threads of frost and black magic spiral up your wrists like living veins, weaving a faint lattice over your skin.*

*You feel the orb inviting you in… inviting you to surrender your senses.  A veil of ice and shadow thickens before your mind’s eye…*

(Wisdom saving throw)","",""
"336938667971051531","sinforge.","2025-05-09T12:34:50.4770000-07:00","*Aillig thinks back on his training and work as a Sigil agent, trying to see if he can remember anything abut hags that fits in with the mirror and its inhabitant's story.*","",""
"261302296103747584","Avrae#6944","2025-05-09T12:35:27.3090000-07:00","","",""
"705249468928360609","eiger415","2025-05-09T12:36:07.5240000-07:00","*Ra’vek is standing besides @Quinn | Pumpkin and whispers.*
** “Should we stop them?  Seems like a lot of poor choices are being made.”**

*Just then he notices Cala’s eyes flip up. He runs over to Cala.*
** “Cala! Cala!”**

(no response)","",""
"261302296103747584","Avrae#6944","2025-05-09T12:37:01.7580000-07:00","","",""
"705249468928360609","eiger415","2025-05-09T12:43:17.7100000-07:00","> *Aillig doesn’t remember anything specific about mirros and hags…*","",""
"705249468928360609","eiger415","2025-05-09T12:47:23.7260000-07:00",">>> *… but then sudden spark of clarity comes to him and he recall tales whispered in dusty libraries and taverns alike: the **Glass of Lament**, a cursed relic tied to night hags of the Gray Wastes.*

*While this is definitely not that mirror, there are similarities.  Stories were told that the Glass of Lament was actually a prison. Crafted long ago with the help of a coven and bound with infernal runes, the mirror didn’t reflect light; it reflects trapped souls.*","",""
"336938667971051531","sinforge.","2025-05-09T12:49:57.5360000-07:00","*Turning to Darias Aillig says* ""I don't recall hearing of anything similar this mirror. Trapping things in a mirror does sound right up their alley, but how deep may their deceptions and corruptions go?""","",""
"705249468928360609","eiger415","2025-05-09T12:54:03.3570000-07:00",">>> @Cala | Foxbite *As you reach deeper, the orb tightens around your senses like a closing fist.*

*Then… a growing wave of shrieking pierces your skull. Your link to the orb snaps, violently!*

*You stagger as a spike of pain lances through your mind, taking [[1d6]] psychic damage.*

*The cold fades, but a bitter truth clings to you: this eye was trying to reach another. You were merely the vessel. But you weren’t strong enough…*","",""
"261302296103747584","Avrae#6944","2025-05-09T12:54:03.5290000-07:00","...lances through your mind, taking (1d6 (3) = `3`) psychic damage.*...","",""
"353773001822437378","foxbitten","2025-05-09T12:56:43.1560000-07:00","*Cala stumbles back, holding his head*","",""
"261302296103747584","Avrae#6944","2025-05-09T12:56:49.3890000-07:00","Calabaza De Peligro Ratto: 56/59 (-3)","",""
"353773001822437378","foxbitten","2025-05-09T12:59:02.7800000-07:00","""Gah!...this thing is surveillance of some sort. Can't quite get it to bend to me...ow, my head...I think it looked at my soul. Do NOT touch that thing.""
*He retreats over to Quinn, leaving Ra'vek with the eye*","",""
"697804343050764289","justjohn4242","2025-05-09T13:51:12.6130000-07:00","""Hmm, so trapping souls in a prison. That sounds like what I'm hearing. Ok, assuming that is right, one of those souls might be able to tell me how to free it.""","",""
"697804343050764289","justjohn4242","2025-05-09T13:51:51.7540000-07:00","""Cala! Surveillance? Oh crap, the hag might know we are here right now. We should cover that orb!""","",""
"697804343050764289","justjohn4242","2025-05-09T13:53:51.4930000-07:00","*Aillig, I'm going to touch the mirror. If I somehow lose myself then get me away from the mirror, blast me if you have to with whatever.""

""and all of you, if I'm lost to this mirror don't leave me in it. destroy it if you have to.""","",""
"705249468928360609","eiger415","2025-05-09T14:24:16.4650000-07:00","*Ra is next to Cala.  He takes his traveling cloak off and throws it over the orb.*
** “Come on Cala, let’s get you some water and warm you by the flame.”**

*As he leads Cala back into the main chamber he looks down the dark stairwell.  A cold breeze rushes up.*

*Ra turns to the others in the side room.*
** “Don’t take too long.  and please watch that stairwell!”**

*He turns back to Cala and offers his water skin.*","",""
"697804343050764289","justjohn4242","2025-05-09T14:46:28.2910000-07:00","*Darias closes his eyes, and puts his hand on the mirror*

""I will trust you, please tell me how to release you""","",""
"705249468928360609","eiger415","2025-05-09T15:43:05.3190000-07:00",">>> @Darias |JustJohn: *As you place your hand on the cold glass, the frost beneath your palm flickers with faint light. A shape slowly forms and slender fingers mirror yours.  The glass behind your hand frosts over. Straight ahead is a woman’s face - worn but resolute.*

**“…She tried to break me. Cold, hunger… lies. Said the snow would forget my name, but it would remember my blood.”**

*The voice is steady now, stronger than before.*

**“But I kept something she couldn’t steal. A promise to myself.  And this ring - it was the last warmth I had. I kept it hidden. I held it when I slept. And I held it when I died.”**

**“…She couldn’t make me beg. Not once.”**

*The spirit leans closer, forehead almost touching the glass.*

**“You want to help?  Tell me who you see.”**

(Insight check)","",""
"261302296103747584","Avrae#6944","2025-05-09T15:47:08.1680000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-09T15:48:22.1360000-07:00","*Darias doesn’t see very well, but he remembers the locker had a woman’s face*

“I can’t see you, but is it your picture in the locket?”","",""
"705249468928360609","eiger415","2025-05-09T15:57:17.6360000-07:00",">>> *The spirit’s expression darkens. She flinches back, defiance in her breath.*

**“…You don’t understand. I thought you might… but no. Not you.”**

*She fades from view, not even acknowledging your question.*

*You’re left in silence as the frost fades away.*","",""
"697804343050764289","justjohn4242","2025-05-09T15:58:28.8310000-07:00","“so… you don’t want help?”

*Darias says confused*","",""
"705249468928360609","eiger415","2025-05-09T16:00:42.8350000-07:00","> *You’re left very confused… was this a rehearsed trick? Were her words too practiced?  You can’t tell.*","",""
"697804343050764289","justjohn4242","2025-05-09T16:08:52.5820000-07:00","*Darias steps away from the mirror. He has no clear feeling besides it didn’t go well*

*to the others he says*

“well that didn’t go well, but at least i’m not imprisoned in mirror. the voices talked about a ring. and this symbol brought someone to the surface - she is NOT the person in the locket! the ring apparently protected someone from the hag in some way”","",""
"353773001822437378","foxbitten","2025-05-09T16:22:25.6810000-07:00","*The Ratkin watches the orb get covered, sniffing the air involuntarily as his instincts take over. He accepts the waterskin and takes a sip, then returns it*","",""
"297867642083999744","pumpkincup","2025-05-09T16:23:39.0900000-07:00","*Quinn is too lost in her thoughts to hear Ra's question, observing in a cold silence. If the others were going to throw themselves at strange objects, she wasn't going to stop them, but her face showed panic for a moment when Cala held his head in pain. Luckily, it seems he is okay...for now. Her brows furrow as her gaze goes to Darias at the mirror. Whoever was inside had a riddle to tell, or at least was looking for some person to help. Someone to listen. Taking in a breath, she walks around Darias and places her hand on the mirror just as he had.* ""I know a thing or two about treasured objects,"" *she murmurs to the glass.* ""I would like to understand you.""","",""
"705249468928360609","eiger415","2025-05-09T17:34:32.4600000-07:00",">>> @Quinn | Pumpkin : *As you approach, shadows in the mirror shifts subtly. A new voice curls through the glass - a male voice - smooth and worn thin by time.*

***“…it always rolled high… always… ”**

**“…I should’ve walked away with just the coin…”**

**“…she saw right through it.. through me…”**

*There’s a pause… a shadow moves left…. then right…*

*A male figure then moves forward out in the silver depths - he’s lean with half a grin and haunted eyes.*

** “Oh… what is this?”**

*He mirrors Quinn’s hand, placing a palm to glass.*

** “Haha… Your eyes betray you. I know a gambler when I see one.”**

** “You came for my stone, have you?  Think you’re clever, do you?  Tell me, what’s left when there’s no one left to bluff?”**

(Roll an insight check)","",""
"261302296103747584","Avrae#6944","2025-05-09T17:35:13.1820000-07:00","","",""
"705249468928360609","eiger415","2025-05-09T17:38:26.0080000-07:00","> *You sense there is more to this shadow… something he’s holding back.*","",""
"261302296103747584","Avrae#6944","2025-05-09T17:39:02.0530000-07:00","","","😂 (1),NekoF (1)"
"705249468928360609","eiger415","2025-05-09T17:44:08.7890000-07:00",">>> *The shadow’s gaze lingers on Quinn for a moment - studying her, weighing her. The half-smile fades. He sighs.*

**“…nah. You’re sharp, I can see that. But you missed something.”**

*His image flickers, the palm pulls back.*

** “It’s alright. Most people don’t see what’s right in front of them. Not until it’s too late.”**

*The mirror cloud over and he’s gone.*","",""
"297867642083999744","pumpkincup","2025-05-09T17:46:27.7890000-07:00","*Quinn wants to say something, stunned by the response, but shes unable to speak by the time the vision fades. She growls in frustration, fist hitting the outer rim of the mirror before she stalks away from it.* ""Damn souls can stay  trapped if they’re going to play coy,"" *she mutters, arms crossing tightly. She knew too well the male's last words as well...everyone seemed to know her better than she knew herself.*","",""
"705249468928360609","eiger415","2025-05-09T17:48:29.3790000-07:00","> *You’re all starting to feel nervous about how long you’ve been in here…*","",""
"336938667971051531","sinforge.","2025-05-09T18:49:14.7000000-07:00","*Aillig sighs and mutters* “Always hated dealing with lost souls, everything has to be just right.” *And then he reaches out and pokes the mirror with a long finger*","",""
"261302296103747584","Avrae#6944","2025-05-09T19:09:09.4260000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-09T19:09:27.3790000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-09T19:10:33.2850000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-09T21:03:55.9320000-07:00","*Darias feels the grow colder. Even with the eternal flame the chill is palpable.*

“damn. that hag is coming or we need to go to her.” *sigh*

*This mirror and the spirits trapped within are a puzzle. it’s not smart to leave it behind, but what options do we have?*

*Darias knows he can lift it, and he knows he transport it to his Genie’s Vessel. But he does not know how that would turn out*","",""
"261302296103747584","Avrae#6944","2025-05-09T21:04:57.2370000-07:00","","",""
"697804343050764289","justjohn4242","2025-05-09T21:05:46.0860000-07:00","*and Daria’s feels DM inspiration pulse through him…*","",""
"261302296103747584","Avrae#6944","2025-05-09T21:05:55.2490000-07:00","@Darias |JustJohn  :game_die:
**Result**: 1d20 (8)
**Total**: 8","",""
"705249468928360609","eiger415","2025-05-09T22:05:46.3000000-07:00","> *Darias is certain… it would be a really bad idea to bring that mirror in his vessel.*","",""
"705249468928360609","eiger415","2025-05-09T22:06:03.3860000-07:00",">>> **Aillig**: *This mirror is a strange one.  You’re certain there’s more to it, but no one has seemed to find an out what. Your curiosity more than anything drives you to put a finger against the glass.*

*Just as before, a whisper floats in from within.*

**“…I thought I could make them proud…”**

**“… I have their gift, their hope for me.”**

**”…she promised to make me powerful. She promised…”**

*The fog inside shifts. A spirit begins to take form - this one partially transparent, dressed in threadbare apprentice robes. Their features are young, but tired.*","",""
"705249468928360609","eiger415","2025-05-09T22:16:39.2020000-07:00",">>> *The spirit floats up and touches its finger behind yours. The glass frosts over in that spot.*

** “Maybe you can see what others did not…”**

**“… that I didn’t belong there… that… they couldn’t know…”**

**“Can you fix this? …”**

(insight check)","",""
"705249468928360609","eiger415","2025-05-09T22:23:54.6830000-07:00",">>> *There’s a long pause…*

**“…I don’t know if you’re real… or if I just want to believe in you…”**

**“…But there’s something in your energy. It feels… different … not like hers.”**

*The spirit raises their other hand up to the glass.  A wand glows faintly in the frosted glass.*

**“…I am Lorrien Vel.”**

**“Please… speak it. Let me go home… even if only in memory.”**

(do you say her name?)","",""
"336938667971051531","sinforge.","2025-05-10T04:16:01.1540000-07:00","*Aillig stands in silence for a moment before closing this eyes and bowing his head. Then he speaks, quietly.*  ""Lorrien Vel... go home.""","",""
"705249468928360609","eiger415","2025-05-10T07:44:26.6220000-07:00","**Aillig**: *While touching the glass you speak her true name - **Lorrien Vel**. A pulse of quiet power spreads between you and the spirit.*

*Suddenly, time seems to slow - a  trembling in the air like a held breath.  A slow, binding glow spirals around and around…*

*You instinctively place your full palm down to steady yourself… then the other. The spirit does the same… both of you palm to palm. Everything around you fades away…*","",""
"705249468928360609","eiger415","2025-05-10T07:45:08.0490000-07:00","**Darias / Quinn**: *Aillig appears to be in a trance. You see frost blooming outward from Aillig’s palm - it’s a swirling sigil that slowly rotates and pulses cold and bright.*","",""
"705249468928360609","eiger415","2025-05-10T07:48:45.9720000-07:00",">>> @Aillig McCaird | Sinforge *Visions flash before you as memories flood your mind:*

-# Lorrien waving goodbye to a family on a farm. Hope in all their eyes.

-# Lorrien standing alone as a group of students laugh at her.

-# Lorrien struggle to keep up with coursework

*You intimately feel the self-doubt, the internal stress to excel, and the fear of inadequacy that Lorrien had. The visions return…*

-# Lorrien crying.  A woman approaching. A promise, a bargain, made.

-# Lorrien receiving an excellent grade

-# Yet continued laughing… more bullying… a fight!

-# Then… the old woman cackling in Lorrien’s final moments, looming in triumph, whispering, “You were never enough.”

*The visions end, but you're left with the understanding of all Lorrien endured.*

*From within the mirror, Lorrien gasps. Then her form brightens - not with heat, but with desperate, radiant energy.*

**Then comes a pull.**

*The mirror begins to feed. Not greedily, but with focused need. Life energy flows out from your hands, siphoned in slow pulses.*

*A deep groaning sound echoes from the mirror’s depths,, as if a frozen vault is finally creaking open.*

*The frost creeps further, now biting into your wrists.*

**Pain builds.**

*The bond is complete, but the transition is not.*

(Roll a con saving throw)","",""
"697804343050764289","justjohn4242","2025-05-10T07:51:27.1380000-07:00","*Darias begins paying close attention to Aillig…

if he starts moving into the mirror then Darias with jump and wrestle him back out*","",""
"697804343050764289","justjohn4242","2025-05-10T07:52:38.3240000-07:00","*after hearing the shadow whisper its name* “i think i understand now… the souls trapped in there don’t trust us! they think we are a trick from the hag”","",""
"261302296103747584","Avrae#6944","2025-05-10T08:05:03.4300000-07:00","","",""
"261302296103747584","Avrae#6944","2025-05-10T08:05:14.4840000-07:00","","",""
"705249468928360609","eiger415","2025-05-10T08:23:03.0910000-07:00",">>> @Aillig McCaird | Sinforge: *You grit your teeth as frost sinks into your flesh like a thousand needles.*

*Despite taking [[2d6/2]] cold damage, you hold fast.*

*Cracks crawl across the mirror, and a shape takes form in the ice - the wand, suspended in a halo of frostlight.*

*Then, with a sharp, cold snap, your connection is broken and you’re pushed back a foot.*

**In your hand is Lorrien’s wand!**

*Inside the mirror you hear a long, fading breath and see the shadow of Lorrien dissipate.*

** “It’s done. It’s finally done. Thank you…”**","",""
"261302296103747584","Avrae#6944","2025-05-10T08:23:03.1340000-07:00","...a thousand needles.*  *Despite taking (2d6 (**1**, 5) / 2 = `3`) cold damage,...","",""
"353773001822437378","foxbitten","2025-05-10T08:40:23.6950000-07:00","*Cala watches Aillig commune with the mirror and stumble back with an object in hand. This man must be a powerful magic user indeed, to have managed a pull from a different plane entirely. The Ratkin scampers over to Aillig to get a closer look at him and the wand*
“Are you ok?”","",""
"336938667971051531","sinforge.","2025-05-10T08:59:37.3660000-07:00","""I will be well enough, we have undone an wrong wrought by the hag's hand. Such things are worth a little pain, and I will heal."" *He smiles gently* ""This sort of thing is what Sigil Agents were meant to prevent from occurring, and to remedy if that was not possible. It is good to have been able to step into that role again, if only for a short time.""","",""
"353773001822437378","foxbitten","2025-05-10T09:32:21.5220000-07:00","*Cala stares at Aillig in awe, his little mouth falling open. He forgets his dignity utterly as he begins to hop up and down around Aillig*
“Whoa wait what? A Sigil Agent?! What is *that*? Tell me everything?”","",""
"697804343050764289","justjohn4242","2025-05-10T09:38:24.2610000-07:00","*Darias thinks he understands now. He knows there isn't time, but he wants to give the spirits in the mirror a bit of hope.*

*He pulls out the boots they took from the redhat. He puts one hand on the mirror, and brushes the boots against the mirror.*

""I know you have no reason to trust me, or us. But please know that we killed that aweful redhat, and we are trying to destroy the hag. Please find some peace in that.""","",""
"697804343050764289","justjohn4242","2025-05-10T09:39:22.1460000-07:00","*Darias does hear Aillig, and will ask him about Sigil Agents and writing wrongs. That sounds very interesting, the old man must have tales to tell.*","",""
"336938667971051531","sinforge.","2025-05-10T09:55:04.5200000-07:00","""When we have some time, we can all swap tales, but for now I think we have other business to attend to.""","",""
"353773001822437378","foxbitten","2025-05-10T09:58:50.7790000-07:00","*Cala runs in a tight circle around Aillig’s feet, then stops, nodding*
“Ok, yes, you’re right. Snæbjörg first. Butbutbut what is it you pulled from the glass?”","",""
"336938667971051531","sinforge.","2025-05-10T10:56:31.2270000-07:00","*He holds it up* “A wand of some sort, it was the spirit we freed’s. We will have to study it to find out what properties it has.”","",""
"705249468928360609","eiger415","2025-05-11T20:32:08.4880000-07:00",">>> *As Aillig says, **“… what properties it has.”**, you are jolted to attention.*


*You hear a loud…* 


** ~ CRACK! ~ **


*Thunder echoes throughout the temple and dust rains down from the ceiling above.*

*The sound, though… it’s not from outside.  The sharp snap came from beneath your feet, echoing through stone and bone!*

*You look at each other with startled eyes as the air grows heavy; static electricity tingles across your skin.*

*Then again, a deep, unnatural rumble comes billowing up from below. You feel it in your chest before you hear it.*

*And by this time, it’s abundantly clear, the noise is traveling up the stairwell as well.*

**(what do you do?)**","",""
"697804343050764289","justjohn4242","2025-05-12T06:27:59.6080000-07:00","*Darias gently lays the mirror face down. He doesn’t want it to fall and break before they get a chance to save those souls*

*Darias pockets the eye orb, keeping it wrapped and covered!*

“Looks like we get another chance to take the hag down, right now”

*Darias heads down the stairs, keeping behind the frame for cover, and looks through to see what he can see*","",""
"336938667971051531","sinforge.","2025-05-12T06:43:06.3220000-07:00","*Aillig looks at the wand for a long moment, his thumb absently rubbing the wood. Then he shakes his head, places the wand into an interior pocket of his coat and follows after Darias*","",""
"705249468928360609","eiger415","2025-05-12T07:20:43.3250000-07:00","*Ra was still within the main chamber when Darias comes bounding out.*
** “Ok- I am ready. Let’s end this!”**

*He pulls out his blades and follows Darias.*","",""
"705249468928360609","eiger415","2025-05-12T07:37:05.6190000-07:00","> *Darias  walks down a few steps to the landing where the steps from the other side meets. Peering around the corner he sees the stairs continue down into darkness.*","",""
"697804343050764289","justjohn4242","2025-05-12T07:43:18.1830000-07:00","*Darias casts Produce Flame and holds the source of light.*

""It's dark, and the stairs go down further.""","",""
"261302296103747584","Avrae#6944","2025-05-12T07:43:22.0770000-07:00","","",""
"705249468928360609","eiger415","2025-05-12T08:00:56.9000000-07:00",">>> *Down, down, down you go.*

*10 more steps… a continual twist to the left…*

    *25 steps… the air is getting colder…*

        *50 steps… you continue to spiral down deeper…*","",""
"297867642083999744","pumpkincup","2025-05-12T08:57:48.7560000-07:00","*Quinn palms her daggers before descending with the others, not wanting to be caught off guard with anything that could happen. Her ears swivel this way and that, listening to everything around her.*","",""
"353773001822437378","foxbitten","2025-05-12T09:16:54.5620000-07:00","*Cala trails stealthily behind on the stairs, crossbow at the ready. His antennae are still unfurled, his eyes are pure black mirrors as his Fey blood is riled from this whole experience, lips pursed to whisper a spell to embolden himself* (Blur readied to be cast upon sight of hag)","",""
"705249468928360609","eiger415","2025-05-12T21:47:45.5330000-07:00",">            *100 steps down and you finally reach the bottom of the stairwell.*
> 
> *You’ve entered a small stone landing. It’s frigid here. You notice your damp clothing starting to once again freeze. Your adrenaline is pumping though, so you ignore it.*","",""
