"SESSION_NUM","THREAD_MSG_NUM","LOCATION_NAME","CHARACTER_NAME","MESSAGE"
"77","21019210","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","** “I agree!  Time to get Klymok back.”**
*With a moment of focus, Ra pulls Kly out of his pocket dimension.*

** “Hey Kly - good to have you back!  Can you race down that tunnel and have a look.  Something’s going on with that hag.  Don’t be seen!”**

…

** “Go I shall…”** *replies back Kly.  And in a blink he turns invisible and disappears down the tunnel.*"
"77","21019220","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> *You complete your copying of the runes.  You feel it’s likely possible to deactivate or destroy this cauldron, but it could be risky - you’ve never tried something like this before.*

*You are quite certain though that this cauldron doesn’t hold memories itself.  It’s more of a psychic conduit that links, amplifies, and preserves memories.  Destroying it may prevent accessing whomever’s memories are in that doll, but it would also ensure no others can be manipulated  by the hag.*"
"77","21019230","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","*Aillig returns to the other room* “There is a cauldron in there set up to extract memories and do gods knows what else. It created the dolls I think. I believe that i can disable it, and possibly destroy it. But there could be danger involved. Do you think I should make the attempt?”"
"77","21019240","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","“ if we don’t kill the hag then it doesn’t matter. She will just rebuild it eventually, so I say we keep it here and hope for our lives to return to try and undo some of the harm that she has caused.

Let’s go get her”"
"77","21019250","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","*Aillig turns a long look at the remaining doll, trying to decide if it is safe to leave it as is.*"
"77","21019260","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","*Flashing back to their first fight with the hag, Aillig's eyes widen with realization.* ""These give the hag a measure of control over the person they are linked to. We must safeguard this last doll, for the sake of whoever's stolen memory lies inside. Should we hide it? Or does someone have a better way?*"
"77","21019270","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","“It’s possible for me to put the dolls and he’ll even that cauldron into an extra dimensional space my patron has gifted me… but i would not be able to retrieve them until tomorrow after a good rest. and this place doesn’t look like a good place to rest!

so i can keep them away from the hag, but i can’t retrieve them quickly.”"
"77","21019280","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","""Keeping the cauldron from her would only inconvenience her, and I would be hesitant to introduce such an obviously corrupted item to your patron's space. The doll, though may be kept well safe there."""
"77","21019290","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","“I can put the doll(s) in that space. Is there any chance we will need them before tomorrow?

Perhaps the others have an opinion. I’d like at least a majority of us to agree”"
"77","21019300","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","""Doubt there's a much better option right now...I'm not opposed."""
"77","21019310","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *It’s around this time that Kly pops back into view.  for those that understand the intricacies of an imp’s facial expressions, you might notice that he is concerned.*"
"77","21019320","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Klymok shares with Ra’vek.*
** “Down an icy tunnel, I flew, hmmm, not for long it was. A big, big room there is. An ice witch I saw… and a large, fleshy thing, beginning to move it was.”**"
"77","21019330","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra turns to you all.*
** “Umm… hey all!  If we’re gonna do this, we better go soon. It sounds like that witch is creating another fleshy creature!”**"
"77","21019340","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias looks around and sees agreement. He pulls Cala out from under his cloak and shield and puts him on Quinn’s shoulder*

“We need to move, now. I’ll only be a moment.”

*Darias takes a few long steps over to the room and three dolls. He reaches out for one and paused for half a heartbeat… then picks all three up.*

*Darias vanishes leaving a dark metal ring on the bench, and after about a breadth of time he returns right where he was. The dolls are no longer in this plane*

“Let’s go, and hope we’ve made a good choice”"
"77","21019350","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> @Darias |JustJohn *As your fingers close around two of the dolls, they offers no resistance.  Instead, the dolls disintegrate into a fine gray ash, pouring through your fingers like dry sand.*"
"77","21019360","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> *As you grab the last doll, you notice the porcelain is solid… and cold.  It then warms quickly though and a pulse runs through you.*

*A flicker of thought presses into your mind.*

*For a heartbeat, you’re standing in a forest.  The trees around stretch impossibly tall and stars hang low, glowing softly in daylight. Your vision is saturated with vibrant flora - emerald green leaves and flowers of rich turquoise, fuschia, and cobalt blue.*

*And then… you’re back… as if coming out of a strange daydream.*

*You steady yourself.  A strong feeling overcomes you - this doll is still tethered to a living soul. A powerful urge to protect the doll flares inside you.*"
"77","21019370","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> **Everyone but Darias**: *A second or two after Darias picks up the doll and disappears into his vessel, the chamber’s temperature plummets instantly.*

*The walls and floor become slick with rapidly forming frost, which begins encasing the room in ice.*

*You eyes jump back to his ring…*"
"77","21019380","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> **Darias**: *You emerge from your vessel in a rapidly transforming room of ice.*
(make a con save)"
"77","21019390","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","Darias of Stone and Fire makes a Constitution Save! 1d20 (3) + 7 = `10`"
"77","21019400","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> **Darias:** *You take [[1d6]] cold damage as you reemerge from your vessel.*"
"77","21019410","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> **Darias:** *You take (1d6 (5) = `5`) cold damage..."
"77","21019420","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> ** ~ THRUUUM! ~ **


** ~ BAWHOOOOM! ~ **


*The slap of thunder reverberates around the walls.  It’s much louder and more frequent.*"
"77","21019430","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","(what do you all do?)"
"77","21019440","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias returns from the vision and into the room. He steadies himself and then shivers*

“The one doll was still… connected to a living being. I felt something like a memory of a forest.”

“The doll is safely stowed in my vessels. the hag will need to kill me to get at it. The connected being might be around here though. We should keep an eye for someone brainwashed perhaps.”

*Darias slips the ring back onto his right hand. His shield hand. It feels warm, despite the chill around*"
"77","21019450","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias heads over to the left ready to head down the icy tunnel*"
"77","21019460","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala shivers and follows Darias into the icy unknown*"
"77","21019470","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Quinn pulls her cape closer around herself, trying not to shiver too much as she holds her weapons securely to follow.*"
"77","21019480","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","Darias of Stone and Fire uses Stonedurance! >>> *Harnessing a Stone Giant's Endurance* Darias of Stone and Fire: <67/67 HP> (13 overflow) 

Note:**Reduction Roll**: 1d12 (10) + 3 = `13`,
Note:**Healing**: -13 = `-13`,
Note:*Incoming Damage Noted:* 0
*Max Reduction (rolled):* 13
**Full incoming damage reduced.**,
Note:You can supernaturally draw on unyielding stone to shrug off harm. When you take damage, you can use your reaction to roll a d12. Add your Constitution modifier to the number rolled and reduce the damage by that total.

You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.,
Note:◉◉〇 (-1)"
"77","21019490","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias shrugs off the cold from the room. He’s ready*"
"77","21019540","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala musters up his courage and scampers stealthily ahead of everyone, keeping to the wall*"
"77","21019550","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto makes a Stealth check! 2d20kh1 (~~5~~, 9) + 8 = `17`"
"77","21019560","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Flickers of lightning **FLASH!** and create unexpected shadows around the corner ahead.*
> 
> ** ~ CRACK-KA-KA-THOOM!! ~ **"
"77","21019570","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> @Cala | Foxbite  *You see the ice tunnel is ~20 feet across and continues on beyond your view.  Several dark blue pits are near the walls where the floor has broken through.*
> (Please move your token)"
"77","21019580","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Quinn follows behind Cala, keeping close by him. She's a bit too worried to have him out of sight at the moment. Her blades are at the ready, palmed in her hands. It was precarious to pull out her bow when it could get crowded.*"
"77","21019590","Mountains: The Sanctuary of Shinra - The Catacombs","Ra'vek","Ra'vek makes a Stealth check! 1d20 (2) + 6 = `8`"
"77","21019600","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra'vek pushes forward along the opposite wall.  Darias’ flame casts ghostly shadows upon the deep blue ice walls.  Ra steps around huge ice stalactites and stalagmites, but slips momentarily in doing so and nearly falls down. He gives a slightly loud **huff** as he catches his footing.*

*Kly is back to fying invisible through the tunnel with the others.*"
"77","21019610","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","*Aillig steps up beside Ra and pulls out a sealed Sigil case, ready to flip the lid if they are seen by the hag and she moves to attack.*"
"77","21019630","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","Darias of Stone and Fire flies with Fly Winged Boots! >>> *Use Winged Boots to fly for 1 hour, 30ft flying speed* 

Note:While wearing the boots, you can take a Magic action to expend 1 charge, gaining a Fly Speed of 30 feet for 1 hour. If you are flying when the duration expires, you descend at a rate of 30 feet per round until you land.,
Note:◉◉◉〇 (-1)"
"77","21019640","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias activates his winged boots after seeing the holes in the floor. 

He move up to the next corner just in front of Ra and peers around.*

(how tall are ceilings?))"
"77","21019650","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","✅ Darias of Stone and Fire added to group FireGang."
"77","21019660","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*It is a comfort to glance back and see the rest of the group, so strong and inspiring. Cala privately resolves not to let them down again and takes to his wings to circumnavigate the pockets of empty air, keeping his eyes peeled for traps and trouble*"
"77","21019670","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto makes a Perception check! 1d20 (14) + 5 = `19`"
"77","21019680","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","(Cunning double move)"
"77","21019690","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *As you move forward, a sheet of the icy floor collapses underneath you revealing a narrow shaft!*
(Make a Dex save)"
"77","21019700","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> **Everyone else**: *You hear a sudden crunching **SNAP** echo out as the sound of ice shatters. From a newly opened shaft rises a terrible sound like a sigh and a scream all at once.*

*A low howl of bitter wind blows and the tunnel suddenly fills with a thick, magical freezing fog while the area becomes heavily obscured. Every surface has become slick and icy.*"
"77","21019710","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird makes a Dexterity Save! **DC 15**
1d20 (7) + 3 = `10`
>>> *Collapsing Hole* Failure!"
"77","21019720","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Aillig: you fall 20 feet into a hole taking [[2d6]] bludgeoning and land prone.*"
"77","21019730","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...feet into a hole taking (2d6 (5, **6**) = `11`) bludgeoning and..."
"77","21019740","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Aillig McCaird: <56/67 HP> (-11)"
"77","21019750","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird casts Feather Fall!  

Note:**Effect**: Feather Fall,
Note:Choose up to five falling creatures within range. A falling creature's rate of descent slows to 60 feet per round until the spell ends. If a creature lands before the spell ends, the creature takes no damage from the fall, and the spell ends for that creature.,
Note:`1` ◉◉◉〇 (-1)"
"77","21019760","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Aillig McCaird: <67/67 HP> (+11)"
"77","21019770","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","""Is everyone ok?? Where is everyone now?""

*Darias is in the obscuring frost cloud and isn't sure who's ok or even where everyone is*"
"77","21019780","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra’vek calls back.*
** “I’m right in front of you, but I can’t see a thing!  We have to get out of this freezing fog!”**"
"77","21019790","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> *Cala’s natural scouting instincts take over and he makes his way through the fog without incident.*

*As you glide low over the tunnel, your sharp eyes catch a spiderweb of hairline fractures spreads across the ice like brittle veins.*

*You can’t see any of the party behind you through the fog, but you can see further into the tunnel.*"
"77","21019800","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> *And then you hear her… that sharp, cruel voice of **Mother Snæbjörg**. You swear the thunder is pounding in rhythm with the hag’s voice, her words sharpen into a cruel crescendo,..*

**Cala**: *You catch fragments of Sylvan.* 


**“…súadigthe i n-dóith…”**
||…stitched in painnnn…||


**“…dénta fri toil…”**
||…shaped by willll…||


**“…congbtha fri fuil…”**
||…bound by blooood…||"
"77","21019810","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","""Ra, can you move? Aillig where are you??""

""I can fly and lift someone if need be!"""
"77","21019820","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","""I'm down in a hole over here"" *Aillig calls out* ""Could use a hand or a rope to get out."""
"77","21019830","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala hears Aillig fall and almost rushes back into the fog, until he hears Aillig answer Darias. 
The Ratkin shudders hearing Snæbjörg speaking, having the creeping feeling that these words were once etched on a missing part of his memory at one point. He tries to focus on finding a place to secure a rope outside of the fog, calling softly*
“The ice cracking all over!”"
"77","21019840","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra’vek turns towards Darias’ voice.* 
** “Can you fly him out or do you need my rope”**

*Ra then calls softly back towards Cala.*
** “Cala - are you in the fog?  Should we come to you?”**"
"77","21019850","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Seeing everything happen so suddenly, Quinn curses and rushes after Ra, but ending up almost running straight into Darias. The fog made it almost impossible to see properly. She glances to her left, where she sees the gaping hole beneath.* ""I've got rope too. How far down is it, Aillig?"""
"77","21019860","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","""I can fly Aillig out, don't worry about him. Find a safe way through or i can come back and carry you each!"" *Darias says whisper loud for them to hear*"
"77","21019870","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias uses all of his motion (and Dash) to safely navigate down to Aillig*"
"77","21019880","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Pandora follows Quinn and is right now trying to stay close to her*"
"77","21019890","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala calls softly*
""I'm out...but the ice...it's not safe!"""
"77","21019900","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Darias feels the cold fog down to his bones.*"
"77","21019910","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","Darias of Stone and Fire makes a Constitution Save! **DC 14**
1d20 (14) + 7 = `21`
>>> *Cold Fog* Success!"
"77","21019920","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Taking [[2d6/2]] cold damage.*"
"77","21019930","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Taking (2d6 (**1**, 4) / 2 = `2`) cold damage.*"
"77","21019940","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Darias of Stone and Fire: <65/67 HP> (-2)"
"77","21019950","Mountains: The Sanctuary of Shinra - The Catacombs","Ra'vek","Ra'vek makes a Constitution Save! **DC 14**
1d20 (15) + 1 = `16` Success!"
"77","21019960","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Ra feels the cold fog filling his lungs, taking [[2d6/2]] cold damage.*"
"77","21019970","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...fog filling his lungs, taking (2d6 (4, 4) / 2 = `4`) cold damage.*"
"77","21019980","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Ra'vek: <79/83 HP> (-4)"
"77","21019990","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra’vek isn’t certain where to go, but decides he just must forward.  He cautiously walks around the icy holes.*
** “I’m coming your way. This fog is too cold!”**"
"77","21020000","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *And sure enough… the ice cracks open another hole!*"
"77","21020010","Mountains: The Sanctuary of Shinra - The Catacombs","Ra'vek","Ra'vek makes a Dexterity Save! 1d20 (7) + 6 = `13`"
"77","21020020","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*And just as he’s about to slip in…*"
"77","21020030","Mountains: The Sanctuary of Shinra - The Catacombs","Ra'vek","Ra'vek makes a Dexterity Save! 1d20 (17) + 6 = `23`"
"77","21020040","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Ra **heroically inspires** himself to leap forward and manages to avoid falling in.*"
"77","21020050","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra’vek then scrambles forward to safety between several holes in the tunnel.*"
"77","21020060","Mountains: The Sanctuary of Shinra - The Catacombs","Klymok","Klymok is also stuck in the frozen fog 1d20 (15) + 1 = `16`"
"77","21020070","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","✅ Ra'vek added to group Shadow."
"77","21020080","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Klymok: <16/21 HP> (-2d6 (**6**, 5) / 2 = `-5`)"
"77","21020090","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Klymok is not happy in this cold fog and frantically tries to fly out.*"
"77","21020100","Mountains: The Sanctuary of Shinra - The Catacombs","Imp","An Imp makes a Survival check! 1d20 (**1**) + 1 = `2`
>>> *Klymok*"
"77","21020110","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Kly ends up flying straight into an icy wall causing [[1d6]] bludgeoning damage.*"
"77","21020120","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...into an icy wall causing (1d6 (3) = `3`) bludgeoning damage.*"
"77","21020130","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Klymok: <13/21 HP> (-3)"
"77","21020140","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*He get’s his bearings and flies slowly ahead, out towards Ra’vek.*
** “Help, I need!  Out of here, I must be.  Quickly Ra!  To where we can see!”**"
"77","21020150","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird makes a Constitution Save! 1d20 (19) + 7 = `26`"
"77","21020160","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Aillig feels the freezing air surround him taking [[2d6/2]] cold damage.*"
"77","21020170","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...freezing air surround him taking (2d6 (2, 4) / 2 = `3`) cold damage.*"
"77","21020180","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","*Aillig tries to looks for likely footholds and weak spots in the wall preparing the help Darias get them both out of the hole*"
"77","21020190","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Aillig McCaird: <64/67 HP> (-3)"
"77","21020200","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala looks for a spot to attach his rope, such an outcrop where he can tie it.*"
"77","21020210","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto makes a Perception check! 1d20 (15) + 5 = `20`"
"77","21020220","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Cala sees a larger stalagmite 5 feet to the north along the wall.*
(Make a Sleight of Hand check to secure the rope )"
"77","21020230","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto makes a Sleight Of Hand check! 1d20 (6) + 2 = `8`"
"77","21020240","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Cala ties a knot… not a very good knot… but it’s there.*"
"77","21020250","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","Quinn makes a Constitution Save! **DC 14**
1d20 (**1**) + 3 = `4`
>>> *Cold Fog* Failure!"
"77","21020260","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Quinn really doesn’t like this fog and takes [[2d6]] cold damage.*"
"77","21020270","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...like this fog and takes (2d6 (**1**, 4) = `5`) cold damage.*"
"77","21020280","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Quinn: <62/67 HP> (-5)"
"77","21020290","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Staying close to the wall, and avoiding the hole, Quinn works her way through the fog, keeping her eyes ahead. She shivers beneath her fur and  leathers, scowling. She had just about enough of the cold...*"
"77","21020300","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Cala flies back into the fog with his rope ""secured""*."
"77","21020310","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","Darias of Stone and Fire makes a Constitution Save! **DC 14**
1d20 (14) + 7 = `21`
>>> *Cold Fog* Success!"
"77","21020320","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Darias grits his teeth as he hauls Ailling up in the cold taking [[2d6/2]] cold damage."
"77","21020330","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...up in the cold taking (2d6 (3, **1**) / 2 = `2`) cold damage."
"77","21020340","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Darias of Stone and Fire: <63/67 HP> (-2)"
"77","21020350","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Darias puts his long arm around Aillig, says* ""Hang on"" *and flies them both up and a little bit over using the lines to orient*"
"77","21020360","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*The cold sinks just a little bit deeper under his clothes but they should be close to the edge now...*"
"77","21020370","Mountains: The Sanctuary of Shinra - The Catacombs","Darias","*Pandora dashes carefully to get to other side of the icy fog. Her normal flying speed is pretty quick so she crosses this gap withou much issue*"
"77","21020380","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra takes a running long jump over the hole in front of him…*"
"77","21020390","Mountains: The Sanctuary of Shinra - The Catacombs","Ra'vek","Ra'vek makes an Acrobatics check! 1d20 (2) + 6 = `8`"
"77","21020400","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Ra’vek lands awkwardly on a slippery patch of ice and falls prone!*"
"77","21020410","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra lands with a grunt and slowly pulls himself up to his feet a peers around the corner.*"
"77","21020420","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master",">>> *A chamber is ahead, dark and covered with thin, freezing mist. A storm churns with unnatural energy as a swirling vortex of arcane sigils and glowing runes rotating in a slow, central spiral.*

*A moment later, the air shimmers and cold blue lightning crackles inward from the very walls to a dark swirling cloud of black.  Ra’vek gets a flash of the full chamber - it’s large and the hag is on the other side!*

*Mother Snæbjörg’s voice rises faster and louder in a language Ra’vek doesn’t know. Flashes of icy white and pale violet pulse from within the dark central cloud with each stance of the hag’s chant. The ritual appears to be nearly complete.*"
"77","21020430","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Ra’vek steps back swearing silently to himself and looking for his party.*"
"77","21020440","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird makes a Constitution Save! **DC 14**
1d20 (8) + 7 = `15`
>>> *Cold Fog* Success!"
"77","21020450","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Aillig is happy to be out of that hole and his adrenaline is pumping.  He only takes [[2d6/2]] cold damage.*"
"77","21020460","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","...is pumping.  He only takes (2d6 (4, 2) / 2 = `3`) cold damage.*"
"77","21020470","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Aillig McCaird: <61/67 HP> (-3)"
"77","21020480","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","Quinn makes a Survival check! 2d20kh1 (~~7~~, 17) - 1 = `16`"
"77","21020490","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> *Quinn is able to follow the rope out of the fog and without undoing the knot.*"
"77","21020500","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Finally releasing a breath of relief, Quinn glances back and sees nothing but fog. She walks around the hole next to her, keeping an eye on the fog for her remaining team members to reemerge.*"
"77","21020510","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird makes a Survival check! 2d20kh1 (~~3~~, 17) + 0 = `17`"
"77","21020520","Mountains: The Sanctuary of Shinra - The Catacombs","Aillig","Aillig McCaird uses Experimental Elixir (Boldness)!  

Note:**Effect**: Experimental Elixir (Boldness) 
10 rounds (Save Bonus: 1d4 
elixir; Attack Bonus: 1d4 
elixir),
Note:Whenever you finish a long rest, you can magically produce an _experimental elixir_ in an empty flask you touch. Roll on the Experimental Elixir table for the elixir's effect, which is triggered when someone drinks the elixir. As an action, a creature can drink the elixir or administer it to an incapacitated creature.

You can create additional _experimental elixirs_ by expending a spell slot of 1st level or higher for each one. When you do so, you use your action to create the elixir in an empty flask you touch, and you choose the elixir's effect from the Experimental Elixir table.

Creating an _experimental elixir_ requires you to have alchemist's supplies on your person, and any elixir you create with this feature lasts until it is drunk or until the end of your next long rest.

**Boldness.** The drinker can roll a d4 and add the number rolled to every attack roll and saving throw they make for the next minute."
"77","21020530","Mountains: The Sanctuary of Shinra - The Catacombs","Klymok","Klymok rolls for a Con saving throw 1d20 (18) + 1 = `19`"
"77","21020540","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Klymok: <9/21 HP> (-2d6 (2, **6**) / 2 = `-4`)"
"77","21020550","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Kly really hasn’t done well in that cold.  He races over Ra’vek once he clears the fog.*"
"77","21020560","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto makes a Constitution Save! **DC 14**
1d20 (5) + 0 = `5`
>>> *Cold Fog* Failure!"
"77","21020570","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","Calabaza De Peligro Ratto: <51/59 HP> (-2d6 (2, 3) = `-5`)"
"77","21020580","Mountains: The Sanctuary of Shinra - The Catacombs","Dungeon Master","> @Cala | Foxbite *takes in another big gulp of freezing fog.  It chills him deeply.*"
"77","21020590","Mountains: The Sanctuary of Shinra - The Catacombs","Cala","*Cala tries to call out to the others but the cold robs him of his voice. He flies out of the chilling fog, finding Quinn, touching her shoulder and making a dry squeak noise to guide her in whatever is to come*"
"77","21020600","Mountains: The Sanctuary of Shinra - The Catacombs","Calabaza","Calabaza De Peligro Ratto casts Guidance!  

Note:**Effect**: Guided 
10 rounds (Check Bonus: 1d4 
guidance; Parent: Guidance),
Note:You touch a willing creature and choose a skill. Un- til the spell ends, the creature adds 1d4 to any abil- ity check using the chosen skill."
"77","21020610","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*As everyone comes out of the fog, you see Ra'vek with both hands up, quietly encouraging everyone to be silent.*"
"77","21020620","Mountains: The Sanctuary of Shinra - The Catacombs","Ra’vek","*Seeing that Quinn is getting ready to jump, Ra will whisper.*
** “The hag is right there!”**

*He gestures around the corner.*"
"77","21020630","Mountains: The Sanctuary of Shinra - The Catacombs","Quinn","*Quinn frowns as Ra comes back around the corner, wondering what was ahead. She feels a tap on her shoulder, and looks down to see Cala. She cant help but smile at his little squeak, putting her own habd on his shoulder in thanks before her attention goes back to Ra. What he has to say, however, makes her blood run colder than the room they stood in. Should have known this is where she'd run to... Rolling her neck, she sheathes her weapons for the jump before bracing her feet and running towards the hole ahead.*"
